Year,Month,City,Manufacturer,Vehicle Model,Units Sold
2011,Jan,Delhi,Suzuki,FZ-S,712
2011,Jan,Delhi,Yamaha,Splendor Plus,900
2011,Jan,Delhi,Yamaha,Activa 6G,620
2011,Jan,Delhi,Yamaha,Pulsar 150,1930
2011,Jan,Delhi,Yamaha,Apache RTR 160,1661
2011,Jan,Delhi,Yamaha,Classic 350,720
2011,Jan,Delhi,Yamaha,Gixxer SF,568
2011,Jan,Delhi,Yamaha,FZ-S,1051
2011,Jan,Bangalore,Hero,Splendor Plus,1806
2011,Jan,Bangalore,Hero,Activa 6G,1334
2011,Jan,Bangalore,Hero,Pulsar 150,647
2011,Jan,Bangalore,Hero,Apache RTR 160,884
2011,Jan,Bangalore,Hero,Classic 350,722
2011,Jan,Bangalore,Hero,Gixxer SF,1612
2011,Jan,Bangalore,Hero,FZ-S,1676
2011,Jan,Bangalore,Honda,Splendor Plus,588
2011,Jan,Bangalore,Honda,Activa 6G,1385
2011,Jan,Bangalore,Honda,Pulsar 150,1248
2011,Jan,Bangalore,Honda,Apache RTR 160,1392
2011,Jan,Bangalore,Honda,Classic 350,1478
2011,Jan,Bangalore,Honda,Gixxer SF,930
2011,Jan,Bangalore,Honda,FZ-S,1577
2011,Jan,Bangalore,Bajaj,Splendor Plus,1889
2011,Jan,Bangalore,Bajaj,Activa 6G,1403
2011,Jan,Bangalore,Bajaj,Pulsar 150,1996
2011,Jan,Bangalore,Bajaj,Apache RTR 160,1551
2011,Jan,Bangalore,Bajaj,Classic 350,1873
2011,Jan,Bangalore,Bajaj,Gixxer SF,1903
2011,Jan,Bangalore,Bajaj,FZ-S,1457
2011,Jan,Bangalore,TVS,Splendor Plus,1486
2011,Jan,Bangalore,TVS,Activa 6G,690
2011,Jan,Bangalore,TVS,Pulsar 150,1862
2011,Jan,Bangalore,TVS,Apache RTR 160,1474
2011,Jan,Bangalore,TVS,Classic 350,1082
2011,Jan,Bangalore,TVS,Gixxer SF,1751
2011,Jan,Bangalore,TVS,FZ-S,1925
2011,Jan,Bangalore,Royal Enfield,Splendor Plus,709
2011,Jan,Bangalore,Royal Enfield,Activa 6G,1650
2011,Jan,Bangalore,Royal Enfield,Pulsar 150,938
2011,Jan,Bangalore,Royal Enfield,Apache RTR 160,653
2011,Jan,Bangalore,Royal Enfield,Classic 350,1170
2011,Jan,Bangalore,Royal Enfield,Gixxer SF,1410
2011,Jan,Bangalore,Royal Enfield,FZ-S,621
2011,Jan,Bangalore,Suzuki,Splendor Plus,725
2011,Jan,Bangalore,Suzuki,Activa 6G,648
2011,Jan,Bangalore,Suzuki,Pulsar 150,1875
2011,Jan,Bangalore,Suzuki,Apache RTR 160,1903
2011,Jan,Bangalore,Suzuki,Classic 350,1917
2011,Jan,Bangalore,Suzuki,Gixxer SF,1154
2011,Jan,Bangalore,Suzuki,FZ-S,1547
2011,Jan,Bangalore,Yamaha,Splendor Plus,1741
2011,Jan,Bangalore,Yamaha,Activa 6G,721
2011,Jan,Bangalore,Yamaha,Pulsar 150,638
2011,Jan,Bangalore,Yamaha,Apache RTR 160,935
2011,Jan,Bangalore,Yamaha,Classic 350,1109
2011,Jan,Bangalore,Yamaha,Gixxer SF,905
2011,Jan,Bangalore,Yamaha,FZ-S,848
2011,Jan,Chennai,Hero,Splendor Plus,576
2011,Jan,Chennai,Hero,Activa 6G,1454
2011,Jan,Chennai,Hero,Pulsar 150,693
2011,Jan,Chennai,Hero,Apache RTR 160,1765
2011,Jan,Chennai,Hero,Classic 350,1069
2011,Jan,Chennai,Hero,Gixxer SF,1751
2011,Jan,Chennai,Hero,FZ-S,1376
2011,Jan,Chennai,Honda,Splendor Plus,1372
2011,Jan,Chennai,Honda,Activa 6G,728
2011,Jan,Chennai,Honda,Pulsar 150,828
2011,Jan,Chennai,Honda,Apache RTR 160,504
2011,Jan,Chennai,Honda,Classic 350,1795
2011,Jan,Chennai,Honda,Gixxer SF,1467
2011,Jan,Chennai,Honda,FZ-S,703
2011,Jan,Chennai,Bajaj,Splendor Plus,874
2011,Jan,Chennai,Bajaj,Activa 6G,829
2011,Jan,Chennai,Bajaj,Pulsar 150,1043
2011,Jan,Chennai,Bajaj,Apache RTR 160,958
2011,Jan,Chennai,Bajaj,Classic 350,1315
2011,Jan,Chennai,Bajaj,Gixxer SF,1838
2011,Jan,Chennai,Bajaj,FZ-S,960
2011,Jan,Chennai,TVS,Splendor Plus,1294
2011,Jan,Chennai,TVS,Activa 6G,1274
2011,Jan,Chennai,TVS,Pulsar 150,632
2011,Jan,Chennai,TVS,Apache RTR 160,1749
2011,Jan,Chennai,TVS,Classic 350,760
2011,Jan,Chennai,TVS,Gixxer SF,1733
2011,Jan,Chennai,TVS,FZ-S,1736
2011,Jan,Chennai,Royal Enfield,Splendor Plus,749
2011,Jan,Chennai,Royal Enfield,Activa 6G,1803
2011,Jan,Chennai,Royal Enfield,Pulsar 150,1251
2011,Jan,Chennai,Royal Enfield,Apache RTR 160,1440
2011,Jan,Chennai,Royal Enfield,Classic 350,521
2011,Jan,Chennai,Royal Enfield,Gixxer SF,1641
2011,Jan,Chennai,Royal Enfield,FZ-S,1050
2011,Jan,Chennai,Suzuki,Splendor Plus,1649
2011,Jan,Chennai,Suzuki,Activa 6G,1908
2011,Jan,Chennai,Suzuki,Pulsar 150,1464
2011,Jan,Chennai,Suzuki,Apache RTR 160,1627
2011,Jan,Chennai,Suzuki,Classic 350,1008
2011,Jan,Chennai,Suzuki,Gixxer SF,1215
2011,Jan,Chennai,Suzuki,FZ-S,1247
2011,Jan,Chennai,Yamaha,Splendor Plus,1290
2011,Jan,Chennai,Yamaha,Activa 6G,1153
2011,Jan,Chennai,Yamaha,Pulsar 150,1533
2011,Jan,Chennai,Yamaha,Apache RTR 160,1395
2011,Jan,Chennai,Yamaha,Classic 350,605
2011,Jan,Chennai,Yamaha,Gixxer SF,1845
2011,Jan,Chennai,Yamaha,FZ-S,1131
2011,Jan,Kolkata,Hero,Splendor Plus,883
2011,Jan,Kolkata,Hero,Activa 6G,1349
2011,Jan,Kolkata,Hero,Pulsar 150,760
2011,Jan,Kolkata,Hero,Apache RTR 160,1268
2011,Jan,Kolkata,Hero,Classic 350,1331
2011,Jan,Kolkata,Hero,Gixxer SF,1912
2011,Jan,Kolkata,Hero,FZ-S,1159
2011,Jan,Kolkata,Honda,Splendor Plus,1040
2011,Jan,Kolkata,Honda,Activa 6G,1953
2011,Jan,Kolkata,Honda,Pulsar 150,1659
2011,Jan,Kolkata,Honda,Apache RTR 160,1639
2011,Jan,Kolkata,Honda,Classic 350,1846
2011,Jan,Kolkata,Honda,Gixxer SF,1697
2011,Jan,Kolkata,Honda,FZ-S,569
2011,Jan,Kolkata,Bajaj,Splendor Plus,673
2011,Jan,Kolkata,Bajaj,Activa 6G,1269
2011,Jan,Kolkata,Bajaj,Pulsar 150,957
2011,Jan,Kolkata,Bajaj,Apache RTR 160,1680
2011,Jan,Kolkata,Bajaj,Classic 350,573
2011,Jan,Kolkata,Bajaj,Gixxer SF,885
2011,Jan,Kolkata,Bajaj,FZ-S,660
2011,Jan,Kolkata,TVS,Splendor Plus,1849
2011,Jan,Kolkata,TVS,Activa 6G,705
2011,Jan,Kolkata,TVS,Pulsar 150,1531
2011,Jan,Kolkata,TVS,Apache RTR 160,1881
2011,Jan,Kolkata,TVS,Classic 350,1198
2011,Jan,Kolkata,TVS,Gixxer SF,1802
2011,Jan,Kolkata,TVS,FZ-S,511
2011,Jan,Kolkata,Royal Enfield,Splendor Plus,918
2011,Jan,Kolkata,Royal Enfield,Activa 6G,667
2011,Jan,Kolkata,Royal Enfield,Pulsar 150,1225
2011,Jan,Kolkata,Royal Enfield,Apache RTR 160,994
2011,Jan,Kolkata,Royal Enfield,Classic 350,613
2011,Jan,Kolkata,Royal Enfield,Gixxer SF,521
2011,Jan,Kolkata,Royal Enfield,FZ-S,1500
2011,Jan,Kolkata,Suzuki,Splendor Plus,1859
2011,Jan,Kolkata,Suzuki,Activa 6G,1854
2011,Jan,Kolkata,Suzuki,Pulsar 150,1806
2011,Jan,Kolkata,Suzuki,Apache RTR 160,1824
2011,Jan,Kolkata,Suzuki,Classic 350,1918
2011,Jan,Kolkata,Suzuki,Gixxer SF,503
2011,Jan,Kolkata,Suzuki,FZ-S,843
2011,Jan,Kolkata,Yamaha,Splendor Plus,1111
2011,Jan,Kolkata,Yamaha,Activa 6G,1698
2011,Jan,Kolkata,Yamaha,Pulsar 150,1718
2011,Jan,Kolkata,Yamaha,Apache RTR 160,1655
2011,Jan,Kolkata,Yamaha,Classic 350,1445
2011,Jan,Kolkata,Yamaha,Gixxer SF,1615
2011,Jan,Kolkata,Yamaha,FZ-S,1747
2011,Feb,Mumbai,Hero,Splendor Plus,1052
2011,Feb,Mumbai,Hero,Activa 6G,1882
2011,Feb,Mumbai,Hero,Pulsar 150,1728
2011,Feb,Mumbai,Hero,Apache RTR 160,1380
2011,Feb,Mumbai,Hero,Classic 350,733
2011,Feb,Mumbai,Hero,Gixxer SF,1448
2011,Feb,Mumbai,Hero,FZ-S,1705
2011,Feb,Mumbai,Honda,Splendor Plus,1916
2011,Feb,Mumbai,Honda,Activa 6G,808
2011,Feb,Mumbai,Honda,Pulsar 150,1828
2011,Feb,Mumbai,Honda,Apache RTR 160,1051
2011,Feb,Mumbai,Honda,Classic 350,594
2011,Feb,Mumbai,Honda,Gixxer SF,1066
2011,Feb,Mumbai,Honda,FZ-S,949
2011,Feb,Mumbai,Bajaj,Splendor Plus,1988
2011,Feb,Mumbai,Bajaj,Activa 6G,506
2011,Feb,Mumbai,Bajaj,Pulsar 150,1961
2011,Feb,Mumbai,Bajaj,Apache RTR 160,1317
2011,Feb,Mumbai,Bajaj,Classic 350,1827
2011,Feb,Mumbai,Bajaj,Gixxer SF,1048
2011,Feb,Mumbai,Bajaj,FZ-S,753
2011,Feb,Mumbai,TVS,Splendor Plus,1899
2011,Feb,Mumbai,TVS,Activa 6G,1880
2011,Feb,Mumbai,TVS,Pulsar 150,963
2011,Feb,Mumbai,TVS,Apache RTR 160,1432
2011,Feb,Mumbai,TVS,Classic 350,939
2011,Feb,Mumbai,TVS,Gixxer SF,1498
2011,Feb,Mumbai,TVS,FZ-S,1853
2011,Feb,Mumbai,Royal Enfield,Splendor Plus,1904
2011,Feb,Mumbai,Royal Enfield,Activa 6G,1808
2011,Feb,Mumbai,Royal Enfield,Pulsar 150,1704
2011,Feb,Mumbai,Royal Enfield,Apache RTR 160,1981
2011,Feb,Mumbai,Royal Enfield,Classic 350,763
2011,Feb,Mumbai,Royal Enfield,Gixxer SF,1639
2011,Feb,Mumbai,Royal Enfield,FZ-S,1224
2011,Feb,Mumbai,Suzuki,Splendor Plus,1500
2011,Feb,Mumbai,Suzuki,Activa 6G,1208
2011,Feb,Mumbai,Suzuki,Pulsar 150,1094
2011,Feb,Mumbai,Suzuki,Apache RTR 160,1321
2011,Feb,Mumbai,Suzuki,Classic 350,901
2011,Feb,Mumbai,Suzuki,Gixxer SF,665
2011,Feb,Mumbai,Suzuki,FZ-S,1968
2011,Feb,Mumbai,Yamaha,Splendor Plus,1244
2011,Feb,Mumbai,Yamaha,Activa 6G,972
2011,Feb,Mumbai,Yamaha,Pulsar 150,1483
2011,Feb,Mumbai,Yamaha,Apache RTR 160,1945
2011,Feb,Mumbai,Yamaha,Classic 350,1272
2011,Feb,Mumbai,Yamaha,Gixxer SF,1875
2011,Feb,Mumbai,Yamaha,FZ-S,1509
2011,Feb,Delhi,Hero,Splendor Plus,754
2011,Feb,Delhi,Hero,Activa 6G,699
2011,Feb,Delhi,Hero,Pulsar 150,717
2011,Feb,Delhi,Hero,Apache RTR 160,1486
2011,Feb,Delhi,Hero,Classic 350,761
2011,Feb,Delhi,Hero,Gixxer SF,1975
2011,Feb,Delhi,Hero,FZ-S,1847
2011,Feb,Delhi,Honda,Splendor Plus,1654
2011,Feb,Delhi,Honda,Activa 6G,760
2011,Feb,Delhi,Honda,Pulsar 150,954
2011,Feb,Delhi,Honda,Apache RTR 160,1973
2011,Feb,Delhi,Honda,Classic 350,1749
2011,Feb,Delhi,Honda,Gixxer SF,1810
2011,Feb,Delhi,Honda,FZ-S,755
2011,Feb,Delhi,Bajaj,Splendor Plus,1553
2011,Feb,Delhi,Bajaj,Activa 6G,1277
2011,Feb,Delhi,Bajaj,Pulsar 150,1982
2011,Feb,Delhi,Bajaj,Apache RTR 160,1584
2011,Feb,Delhi,Bajaj,Classic 350,1770
2011,Feb,Delhi,Bajaj,Gixxer SF,521
2011,Feb,Delhi,Bajaj,FZ-S,1046
2011,Feb,Delhi,TVS,Splendor Plus,1368
2011,Feb,Delhi,TVS,Activa 6G,1494
2011,Feb,Delhi,TVS,Pulsar 150,1072
2011,Feb,Delhi,TVS,Apache RTR 160,1946
2011,Feb,Delhi,TVS,Classic 350,1674
2011,Feb,Delhi,TVS,Gixxer SF,1992
2011,Feb,Delhi,TVS,FZ-S,685
2011,Feb,Delhi,Royal Enfield,Splendor Plus,1149
2011,Feb,Delhi,Royal Enfield,Activa 6G,1158
2011,Feb,Delhi,Royal Enfield,Pulsar 150,660
2011,Feb,Delhi,Royal Enfield,Apache RTR 160,839
2011,Feb,Delhi,Royal Enfield,Classic 350,1176
2011,Feb,Delhi,Royal Enfield,Gixxer SF,1565
2011,Feb,Delhi,Royal Enfield,FZ-S,1713
2011,Feb,Delhi,Suzuki,Splendor Plus,1611
2011,Feb,Delhi,Suzuki,Activa 6G,510
2011,Feb,Delhi,Suzuki,Pulsar 150,565
2011,Feb,Delhi,Suzuki,Apache RTR 160,1080
2011,Feb,Delhi,Suzuki,Classic 350,1162
2011,Feb,Delhi,Suzuki,Gixxer SF,679
2011,Feb,Delhi,Suzuki,FZ-S,1014
2011,Feb,Delhi,Yamaha,Splendor Plus,1045
2011,Feb,Delhi,Yamaha,Activa 6G,1791
2011,Feb,Delhi,Yamaha,Pulsar 150,1013
2011,Feb,Delhi,Yamaha,Apache RTR 160,1938
2011,Feb,Delhi,Yamaha,Classic 350,990
2011,Feb,Delhi,Yamaha,Gixxer SF,700
2011,Feb,Delhi,Yamaha,FZ-S,1818
2011,Feb,Bangalore,Hero,Splendor Plus,1383
2011,Feb,Bangalore,Hero,Activa 6G,967
2011,Feb,Bangalore,Hero,Pulsar 150,1395
2011,Feb,Bangalore,Hero,Apache RTR 160,574
2011,Feb,Bangalore,Hero,Classic 350,1462
2011,Feb,Bangalore,Hero,Gixxer SF,685
2011,Feb,Bangalore,Hero,FZ-S,1094
2011,Feb,Bangalore,Honda,Splendor Plus,1573
2011,Feb,Bangalore,Honda,Activa 6G,640
2011,Feb,Bangalore,Honda,Pulsar 150,1315
2011,Feb,Bangalore,Honda,Apache RTR 160,808
2011,Feb,Bangalore,Honda,Classic 350,813
2011,Feb,Bangalore,Honda,Gixxer SF,1016
2011,Feb,Bangalore,Honda,FZ-S,979
2011,Feb,Bangalore,Bajaj,Splendor Plus,1699
2011,Feb,Bangalore,Bajaj,Activa 6G,1361
2011,Feb,Bangalore,Bajaj,Pulsar 150,932
2011,Feb,Bangalore,Bajaj,Apache RTR 160,1170
2011,Feb,Bangalore,Bajaj,Classic 350,1824
2011,Feb,Bangalore,Bajaj,Gixxer SF,1216
2011,Feb,Bangalore,Bajaj,FZ-S,1701
2011,Feb,Bangalore,TVS,Splendor Plus,1810
2011,Feb,Bangalore,TVS,Activa 6G,1172
2011,Feb,Bangalore,TVS,Pulsar 150,1717
2011,Feb,Bangalore,TVS,Apache RTR 160,603
2011,Feb,Bangalore,TVS,Classic 350,1310
2011,Feb,Bangalore,TVS,Gixxer SF,695
2011,Feb,Bangalore,TVS,FZ-S,1322
2011,Feb,Bangalore,Royal Enfield,Splendor Plus,703
2011,Feb,Bangalore,Royal Enfield,Activa 6G,602
2011,Feb,Bangalore,Royal Enfield,Pulsar 150,1011
2011,Feb,Bangalore,Royal Enfield,Apache RTR 160,672
2011,Feb,Bangalore,Royal Enfield,Classic 350,1107
2011,Feb,Bangalore,Royal Enfield,Gixxer SF,609
2011,Feb,Bangalore,Royal Enfield,FZ-S,1043
2011,Feb,Bangalore,Suzuki,Splendor Plus,1660
2011,Feb,Bangalore,Suzuki,Activa 6G,1034
2011,Feb,Bangalore,Suzuki,Pulsar 150,543
2011,Feb,Bangalore,Suzuki,Apache RTR 160,1867
2011,Feb,Bangalore,Suzuki,Classic 350,1504
2011,Feb,Bangalore,Suzuki,Gixxer SF,1733
2011,Feb,Bangalore,Suzuki,FZ-S,639
2011,Feb,Bangalore,Yamaha,Splendor Plus,1354
2011,Feb,Bangalore,Yamaha,Activa 6G,1541
2011,Feb,Bangalore,Yamaha,Pulsar 150,883
2011,Feb,Bangalore,Yamaha,Apache RTR 160,697
2011,Feb,Bangalore,Yamaha,Classic 350,725
2011,Feb,Bangalore,Yamaha,Gixxer SF,1935
2011,Feb,Bangalore,Yamaha,FZ-S,628
2011,Feb,Chennai,Hero,Splendor Plus,1355
2011,Feb,Chennai,Hero,Activa 6G,1283
2011,Feb,Chennai,Hero,Pulsar 150,1172
2011,Feb,Chennai,Hero,Apache RTR 160,766
2011,Feb,Chennai,Hero,Classic 350,822
2011,Feb,Chennai,Hero,Gixxer SF,1826
2011,Feb,Chennai,Hero,FZ-S,1422
2011,Feb,Chennai,Honda,Splendor Plus,990
2011,Feb,Chennai,Honda,Activa 6G,971
2011,Feb,Chennai,Honda,Pulsar 150,1644
2011,Feb,Chennai,Honda,Apache RTR 160,1335
2011,Feb,Chennai,Honda,Classic 350,1197
2011,Feb,Chennai,Honda,Gixxer SF,1135
2011,Feb,Chennai,Honda,FZ-S,1577
2011,Feb,Chennai,Bajaj,Splendor Plus,757
2011,Feb,Chennai,Bajaj,Activa 6G,511
2011,Feb,Chennai,Bajaj,Pulsar 150,1609
2011,Feb,Chennai,Bajaj,Apache RTR 160,1238
2011,Feb,Chennai,Bajaj,Classic 350,1120
2011,Feb,Chennai,Bajaj,Gixxer SF,1751
2011,Feb,Chennai,Bajaj,FZ-S,1487
2011,Feb,Chennai,TVS,Splendor Plus,503
2011,Feb,Chennai,TVS,Activa 6G,1309
2011,Feb,Chennai,TVS,Pulsar 150,1992
2011,Feb,Chennai,TVS,Apache RTR 160,1586
2011,Feb,Chennai,TVS,Classic 350,662
2011,Feb,Chennai,TVS,Gixxer SF,1507
2011,Feb,Chennai,TVS,FZ-S,1724
2011,Feb,Chennai,Royal Enfield,Splendor Plus,1989
2011,Feb,Chennai,Royal Enfield,Activa 6G,1678
2011,Feb,Chennai,Royal Enfield,Pulsar 150,1653
2011,Feb,Chennai,Royal Enfield,Apache RTR 160,603
2011,Feb,Chennai,Royal Enfield,Classic 350,1578
2011,Feb,Chennai,Royal Enfield,Gixxer SF,1038
2011,Feb,Chennai,Royal Enfield,FZ-S,1775
2011,Feb,Chennai,Suzuki,Splendor Plus,614
2011,Feb,Chennai,Suzuki,Activa 6G,1250
2011,Feb,Chennai,Suzuki,Pulsar 150,747
2011,Feb,Chennai,Suzuki,Apache RTR 160,888
2011,Feb,Chennai,Suzuki,Classic 350,1165
2011,Feb,Chennai,Suzuki,Gixxer SF,1150
2011,Feb,Chennai,Suzuki,FZ-S,905
2011,Feb,Chennai,Yamaha,Splendor Plus,1810
2011,Feb,Chennai,Yamaha,Activa 6G,529
2011,Feb,Chennai,Yamaha,Pulsar 150,871
2011,Feb,Chennai,Yamaha,Apache RTR 160,708
2011,Feb,Chennai,Yamaha,Classic 350,777
2011,Feb,Chennai,Yamaha,Gixxer SF,1385
2011,Feb,Chennai,Yamaha,FZ-S,1668
2011,Feb,Kolkata,Hero,Splendor Plus,870
2011,Feb,Kolkata,Hero,Activa 6G,1294
2011,Feb,Kolkata,Hero,Pulsar 150,1905
2011,Feb,Kolkata,Hero,Apache RTR 160,1846
2011,Feb,Kolkata,Hero,Classic 350,907
2011,Feb,Kolkata,Hero,Gixxer SF,1202
2011,Feb,Kolkata,Hero,FZ-S,1849
2011,Feb,Kolkata,Honda,Splendor Plus,1718
2011,Feb,Kolkata,Honda,Activa 6G,1664
2011,Feb,Kolkata,Honda,Pulsar 150,1356
2011,Feb,Kolkata,Honda,Apache RTR 160,736
2011,Feb,Kolkata,Honda,Classic 350,684
2011,Feb,Kolkata,Honda,Gixxer SF,1093
2011,Feb,Kolkata,Honda,FZ-S,1358
2011,Feb,Kolkata,Bajaj,Splendor Plus,1916
2011,Feb,Kolkata,Bajaj,Activa 6G,1466
2011,Feb,Kolkata,Bajaj,Pulsar 150,1395
2011,Feb,Kolkata,Bajaj,Apache RTR 160,806
2011,Feb,Kolkata,Bajaj,Classic 350,1010
2011,Feb,Kolkata,Bajaj,Gixxer SF,1648
2011,Feb,Kolkata,Bajaj,FZ-S,1459
2011,Feb,Kolkata,TVS,Splendor Plus,992
2011,Feb,Kolkata,TVS,Activa 6G,715
2011,Feb,Kolkata,TVS,Pulsar 150,813
2011,Feb,Kolkata,TVS,Apache RTR 160,1026
2011,Feb,Kolkata,TVS,Classic 350,703
2011,Feb,Kolkata,TVS,Gixxer SF,1689
2011,Feb,Kolkata,TVS,FZ-S,1770
2011,Feb,Kolkata,Royal Enfield,Splendor Plus,938
2011,Feb,Kolkata,Royal Enfield,Activa 6G,1157
2011,Feb,Kolkata,Royal Enfield,Pulsar 150,1258
2011,Feb,Kolkata,Royal Enfield,Apache RTR 160,1995
2011,Feb,Kolkata,Royal Enfield,Classic 350,661
2011,Feb,Kolkata,Royal Enfield,Gixxer SF,877
2011,Feb,Kolkata,Royal Enfield,FZ-S,627
2011,Feb,Kolkata,Suzuki,Splendor Plus,1652
2011,Feb,Kolkata,Suzuki,Activa 6G,601
2011,Feb,Kolkata,Suzuki,Pulsar 150,971
2011,Feb,Kolkata,Suzuki,Apache RTR 160,714
2011,Feb,Kolkata,Suzuki,Classic 350,1924
2011,Feb,Kolkata,Suzuki,Gixxer SF,1221
2011,Feb,Kolkata,Suzuki,FZ-S,1871
2011,Feb,Kolkata,Yamaha,Splendor Plus,1739
2011,Feb,Kolkata,Yamaha,Activa 6G,1210
2011,Feb,Kolkata,Yamaha,Pulsar 150,724
2011,Feb,Kolkata,Yamaha,Apache RTR 160,1310
2011,Feb,Kolkata,Yamaha,Classic 350,917
2011,Feb,Kolkata,Yamaha,Gixxer SF,759
2011,Feb,Kolkata,Yamaha,FZ-S,1860
2011,Mar,Mumbai,Hero,Splendor Plus,1436
2011,Mar,Mumbai,Hero,Activa 6G,841
2011,Mar,Mumbai,Hero,Pulsar 150,1977
2011,Mar,Mumbai,Hero,Apache RTR 160,1416
2011,Mar,Mumbai,Hero,Classic 350,968
2011,Mar,Mumbai,Hero,Gixxer SF,1372
2011,Mar,Mumbai,Hero,FZ-S,563
2011,Mar,Mumbai,Honda,Splendor Plus,1065
2011,Mar,Mumbai,Honda,Activa 6G,1971
2011,Mar,Mumbai,Honda,Pulsar 150,1498
2011,Mar,Mumbai,Honda,Apache RTR 160,1054
2011,Mar,Mumbai,Honda,Classic 350,1936
2011,Mar,Mumbai,Honda,Gixxer SF,764
2011,Mar,Mumbai,Honda,FZ-S,1957
2011,Mar,Mumbai,Bajaj,Splendor Plus,505
2011,Mar,Mumbai,Bajaj,Activa 6G,1223
2011,Mar,Mumbai,Bajaj,Pulsar 150,900
2011,Mar,Mumbai,Bajaj,Apache RTR 160,1704
2011,Mar,Mumbai,Bajaj,Classic 350,1469
2011,Mar,Mumbai,Bajaj,Gixxer SF,975
2011,Mar,Mumbai,Bajaj,FZ-S,683
2011,Mar,Mumbai,TVS,Splendor Plus,1919
2011,Mar,Mumbai,TVS,Activa 6G,1328
2011,Mar,Mumbai,TVS,Pulsar 150,1824
2011,Mar,Mumbai,TVS,Apache RTR 160,1224
2011,Mar,Mumbai,TVS,Classic 350,1689
2011,Mar,Mumbai,TVS,Gixxer SF,512
2011,Mar,Mumbai,TVS,FZ-S,828
2011,Mar,Mumbai,Royal Enfield,Splendor Plus,1388
2011,Mar,Mumbai,Royal Enfield,Activa 6G,1684
2011,Mar,Mumbai,Royal Enfield,Pulsar 150,1620
2011,Mar,Mumbai,Royal Enfield,Apache RTR 160,1489
2011,Mar,Mumbai,Royal Enfield,Classic 350,1380
2011,Mar,Mumbai,Royal Enfield,Gixxer SF,884
2011,Mar,Mumbai,Royal Enfield,FZ-S,1308
2011,Mar,Mumbai,Suzuki,Splendor Plus,1375
2011,Mar,Mumbai,Suzuki,Activa 6G,928
2011,Mar,Mumbai,Suzuki,Pulsar 150,1684
2011,Mar,Mumbai,Suzuki,Apache RTR 160,1054
2011,Mar,Mumbai,Suzuki,Classic 350,1354
2011,Mar,Mumbai,Suzuki,Gixxer SF,1277
2011,Mar,Mumbai,Suzuki,FZ-S,1414
2011,Mar,Mumbai,Yamaha,Splendor Plus,1495
2011,Mar,Mumbai,Yamaha,Activa 6G,1401
2011,Mar,Mumbai,Yamaha,Pulsar 150,541
2011,Mar,Mumbai,Yamaha,Apache RTR 160,1338
2011,Mar,Mumbai,Yamaha,Classic 350,1911
2011,Mar,Mumbai,Yamaha,Gixxer SF,750
2011,Mar,Mumbai,Yamaha,FZ-S,614
2011,Mar,Delhi,Hero,Splendor Plus,1149
2011,Mar,Delhi,Hero,Activa 6G,851
2011,Mar,Delhi,Hero,Pulsar 150,1830
2011,Mar,Delhi,Hero,Apache RTR 160,1758
2011,Mar,Delhi,Hero,Classic 350,1121
2011,Mar,Delhi,Hero,Gixxer SF,1950
2011,Mar,Delhi,Hero,FZ-S,1345
2011,Mar,Delhi,Honda,Splendor Plus,670
2011,Mar,Delhi,Honda,Activa 6G,869
2011,Mar,Delhi,Honda,Pulsar 150,1737
2011,Mar,Delhi,Honda,Apache RTR 160,1775
2011,Mar,Delhi,Honda,Classic 350,964
2011,Mar,Delhi,Honda,Gixxer SF,1227
2011,Mar,Delhi,Honda,FZ-S,1467
2011,Mar,Delhi,Bajaj,Splendor Plus,1257
2011,Mar,Delhi,Bajaj,Activa 6G,1886
2011,Mar,Delhi,Bajaj,Pulsar 150,1219
2011,Mar,Delhi,Bajaj,Apache RTR 160,1672
2011,Mar,Delhi,Bajaj,Classic 350,1867
2011,Mar,Delhi,Bajaj,Gixxer SF,1403
2011,Mar,Delhi,Bajaj,FZ-S,1329
2011,Mar,Delhi,TVS,Splendor Plus,598
2011,Mar,Delhi,TVS,Activa 6G,727
2011,Mar,Delhi,TVS,Pulsar 150,1383
2011,Mar,Delhi,TVS,Apache RTR 160,1835
2011,Mar,Delhi,TVS,Classic 350,1357
2011,Mar,Delhi,TVS,Gixxer SF,1872
2011,Mar,Delhi,TVS,FZ-S,1653
2011,Mar,Delhi,Royal Enfield,Splendor Plus,869
2011,Mar,Delhi,Royal Enfield,Activa 6G,1236
2011,Mar,Delhi,Royal Enfield,Pulsar 150,706
2011,Mar,Delhi,Royal Enfield,Apache RTR 160,1447
2011,Mar,Delhi,Royal Enfield,Classic 350,1882
2011,Mar,Delhi,Royal Enfield,Gixxer SF,1458
2011,Mar,Delhi,Royal Enfield,FZ-S,503
2011,Mar,Delhi,Suzuki,Splendor Plus,1144
2011,Mar,Delhi,Suzuki,Activa 6G,685
2011,Mar,Delhi,Suzuki,Pulsar 150,1304
2011,Mar,Delhi,Suzuki,Apache RTR 160,1822
2011,Mar,Delhi,Suzuki,Classic 350,1107
2011,Mar,Delhi,Suzuki,Gixxer SF,889
2011,Mar,Delhi,Suzuki,FZ-S,553
2011,Mar,Delhi,Yamaha,Splendor Plus,1907
2011,Mar,Delhi,Yamaha,Activa 6G,521
2011,Mar,Delhi,Yamaha,Pulsar 150,563
2011,Mar,Delhi,Yamaha,Apache RTR 160,1987
2011,Mar,Delhi,Yamaha,Classic 350,1270
